"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.03993 0.0504 0.0432
0.04003 0.0450 0.0414
0.04013 0.0360 0.0300
0.04023 0.0384 0.0330
0.04033 0.0414 0.0366
0.04043 0.0444 0.0384
0.04053 0.0468 0.0420
0.04063 0.0504 0.0444
0.04073 0.0540 0.0468
0.04083 0.0552 0.0510
0.04092 0.0510 0.0450
0.04102 0.0450 0.0396
0.04112 0.0372 0.0336
0.04122 0.0402 0.0348
0.04132 0.0432 0.0366
0.04142 0.0450 0.0402
0.04152 0.0480 0.0408
0.04162 0.0504 0.0456
0.04172 0.0540 0.0468
0.04182 0.0564 0.0516
0.04192 0.0510 0.0456
0.04202 0.0558 0.0498
0.04212 0.0498 0.0444
0.04222 0.0582 0.0534
0.04232 0.0354 0.0294
0.04241 0.0384 0.0330
0.04251 0.0414 0.0360
0.04261 0.0444 0.0390
0.04271 0.0462 0.0396
0.04281 0.0498 0.0438
0.04291 0.0528 0.0468
0.04301 0.0564 0.0510
0.04311 0.0552 0.0492
0.04321 0.0522 0.0462
0.04331 0.0552 0.0516
0.04341 0.0414 0.0432
0.04351 0.0546 0.0546
0.04361 0.0552 0.0522
0.04371 0.0378 0.0336
0.04381 0.0414 0.0342
0.04390 0.0432 0.0378
0.04400 0.0462 0.0402
0.04410 0.0492 0.0426
0.04420 0.0510 0.0456
0.04430 0.0552 0.0480
0.04440 0.0576 0.0522
0.04450 0.0576 0.0522
0.04460 0.0528 0.0468
0.04470 0.0600 0.0546
0.04480 0.0534 0.0456
0.04490 0.0612 0.0564
0.04500 0.0366 0.0312
0.04510 0.0414 0.0360
0.04520 0.0432 0.0390
0.04530 0.0468 0.0396
0.04539 0.0492 0.0426
0.04549 0.0522 0.0456
0.04559 0.0546 0.0480
0.04569 0.0576 0.0510
0.04579 0.0612 0.0558
0.04589 0.0522 0.0456
0.04599 0.0606 0.0558
0.04609 0.0444 0.0390
0.04619 0.0414 0.0354
0.04629 0.0438 0.0378
0.04639 0.0474 0.0414
0.04649 0.0498 0.0432
0.04659 0.0516 0.0444
0.04669 0.0552 0.0492
0.04679 0.0576 0.0510
0.04688 0.0612 0.0534
0.04698 0.0558 0.0516
0.04708 0.0570 0.0498
0.04718 0.0600 0.0558
0.04728 0.0462 0.0480
0.04738 0.0594 0.0588
0.04748 0.0582 0.0546
0.04758 0.0570 0.0498
0.04768 0.0654 0.0612
0.04778 0.0384 0.0324
0.04788 0.0426 0.0366
0.04798 0.0456 0.0390
0.04808 0.0480 0.0426
0.04818 0.0510 0.0432
0.04828 0.0528 0.0468
0.04837 0.0558 0.0498
0.04847 0.0594 0.0516
0.04857 0.0624 0.0552
0.04867 0.0600 0.0546
0.04877 0.0570 0.0492
0.04887 0.0636 0.0588
0.04897 0.0420 0.0360
0.04907 0.0420 0.0378
0.04917 0.0456 0.0390
0.04927 0.0480 0.0408
0.04937 0.0516 0.0450
0.04947 0.0528 0.0456
0.04957 0.0564 0.0498
0.04967 0.0588 0.0522
0.04977 0.0624 0.0558
0.04986 0.0678 0.0612
0.04996 0.0528 0.0456
0.05006 0.0624 0.0558
0.05016 0.0618 0.0558
0.05026 0.0600 0.0534
0.05036 0.0630 0.0564
0.05046 0.0402 0.0360
0.05056 0.0444 0.0390
0.05066 0.0474 0.0396
0.05076 0.0498 0.0426
0.05086 0.0534 0.0468
0.05096 0.0552 0.0486
0.05106 0.0594 0.0516
0.05116 0.0624 0.0546
0.05126 0.0648 0.0588
0.05135 0.0558 0.0546
0.05145 0.0498 0.0498
0.05155 0.0624 0.0624
0.05165 0.0654 0.0636
0.05175 0.0582 0.0498
0.05185 0.0690 0.0636
0.05195 0.0408 0.0348
0.05205 0.0456 0.0390
0.05215 0.0480 0.0420
0.05225 0.0504 0.0432
0.05235 0.0528 0.0456
0.05245 0.0558 0.0492
0.05255 0.0588 0.0510
0.05265 0.0606 0.0534
0.05274 0.0642 0.0570
0.05284 0.0672 0.0600
0.05294 0.0630 0.0582
0.05304 0.0618 0.0534
0.05314 0.0636 0.0576
0.05324 0.0600 0.0522
0.05334 0.0690 0.0612
0.05344 0.0486 0.0450
0.05354 0.0456 0.0390
0.05364 0.0492 0.0420
0.05374 0.0504 0.0432
0.05384 0.0540 0.0468
0.05394 0.0564 0.0504
0.05404 0.0588 0.0522
0.05414 0.0624 0.0546
0.05423 0.0660 0.0576
0.05433 0.0684 0.0612
0.05443 0.0636 0.0570
0.05453 0.0606 0.0534
0.05463 0.0696 0.0636
0.05473 0.0486 0.0510
0.05483 0.0588 0.0588
0.05493 0.0726 0.0726
0.05503 0.0438 0.0378
0.05513 0.0480 0.0414
0.05523 0.0498 0.0420
0.05533 0.0528 0.0456
0.05543 0.0558 0.0492
0.05553 0.0594 0.0510
0.05563 0.0618 0.0546
0.05572 0.0636 0.0570
0.05582 0.0684 0.0588
0.05592 0.0702 0.0648
0.05602 0.0642 0.0576
0.05612 0.0624 0.0546
0.05622 0.0702 0.0624
0.05632 0.0624 0.0564
0.05642 0.0654 0.0594
0.05652 0.0576 0.0510
0.05662 0.0468 0.0402
0.05672 0.0504 0.0432
0.05682 0.0534 0.0456
0.05692 0.0570 0.0492
0.05702 0.0588 0.0510
0.05712 0.0618 0.0558
0.05721 0.0654 0.0570
0.05731 0.0672 0.0600
0.05741 0.0738 0.0654
0.05751 0.0618 0.0546
0.05761 0.0660 0.0588
0.05771 0.0660 0.0606
0.05781 0.0462 0.0390
0.05791 0.0504 0.0432
0.05801 0.0522 0.0444
0.05811 0.0558 0.0480
0.05821 0.0582 0.0510
0.05831 0.0612 0.0534
0.05841 0.0636 0.0558
0.05851 0.0672 0.0588
0.05861 0.0714 0.0624
0.05870 0.0720 0.0672
0.05880 0.0594 0.0522
0.05890 0.0696 0.0612
0.05900 0.0600 0.0600
0.05910 0.0534 0.0546
0.05920 0.0654 0.0666
0.05930 0.0756 0.0726
0.05940 0.0582 0.0522
0.05950 0.0702 0.0612
0.05960 0.0648 0.0588
0.05970 0.0474 0.0414
0.05980 0.0510 0.0432
0.05990 0.0546 0.0468
0.06000 0.0570 0.0504
0.06010 0.0600 0.0510
0.06019 0.0630 0.0558
0.06029 0.0654 0.0564
0.06039 0.0690 0.0612
0.06049 0.0726 0.0636
0.06059 0.0768 0.0702
0.06069 0.0600 0.0522
0.06079 0.0714 0.0636
0.06089 0.0666 0.0600
0.06099 0.0492 0.0426
0.06109 0.0522 0.0456
0.06119 0.0558 0.0474
0.06129 0.0588 0.0516
0.06139 0.0612 0.0522
0.06149 0.0642 0.0558
0.06159 0.0672 0.0588
0.06168 0.0702 0.0624
0.06178 0.0732 0.0642
0.06188 0.0780 0.0714
0.06198 0.0642 0.0558
0.06208 0.0726 0.0648
0.06218 0.0672 0.0618
0.06228 0.0672 0.0582
0.06238 0.0762 0.0678
0.06248 0.0534 0.0492
0.06258 0.0528 0.0432
0.06268 0.0546 0.0468
0.06278 0.0582 0.0510
0.06288 0.0612 0.0522
0.06298 0.0648 0.0570
0.06308 0.0672 0.0588
0.06317 0.0702 0.0612
0.06327 0.0738 0.0648
0.06337 0.0780 0.0714
0.06347 0.0642 0.0576
0.06357 0.0720 0.0624
0.06367 0.0774 0.0726
0.06377 0.0516 0.0546
0.06387 0.0678 0.0690
0.06397 0.0816 0.0798
0.06407 0.0522 0.0444
0.06417 0.0540 0.0480
0.06427 0.0594 0.0504
0.06437 0.0618 0.0534
0.06447 0.0648 0.0564
0.06457 0.0678 0.0594
0.06466 0.0702 0.0618
0.06476 0.0744 0.0660
0.06486 0.0810 0.0744
0.06496 0.0606 0.0534
0.06506 0.0732 0.0636
0.06516 0.0804 0.0744
0.06526 0.0624 0.0558
0.06536 0.0762 0.0654
0.06546 0.0690 0.0636
0.06556 0.0516 0.0438
0.06566 0.0564 0.0486
0.06576 0.0582 0.0504
0.06586 0.0618 0.0534
0.06596 0.0654 0.0552
0.06606 0.0672 0.0606
0.06615 0.0714 0.0618
0.06625 0.0744 0.0648
0.06635 0.0774 0.0690
0.06645 0.0762 0.0690
0.06655 0.0648 0.0582
0.06665 0.0756 0.0666
0.06675 0.0732 0.0654
0.06685 0.0516 0.0456
0.06695 0.0570 0.0492
0.06705 0.0606 0.0510
0.06715 0.0642 0.0558
0.06725 0.0672 0.0582
0.06735 0.0702 0.0618
0.06745 0.0744 0.0648
0.06755 0.0780 0.0690
0.06764 0.0816 0.0726
0.06774 0.0708 0.0654
0.06784 0.0738 0.0636
0.06794 0.0834 0.0756
0.06804 0.0516 0.0558
0.06814 0.0690 0.0702
0.06824 0.0840 0.0834
0.06834 0.0672 0.0588
0.06844 0.0720 0.0648
0.06854 0.0816 0.0720
0.06864 0.0594 0.0522
0.06874 0.0558 0.0492
0.06884 0.0606 0.0510
0.06894 0.0624 0.0558
0.06904 0.0672 0.0582
0.06913 0.0708 0.0612
0.06923 0.0726 0.0630
0.06933 0.0768 0.0672
0.06943 0.0792 0.0708
0.06953 0.0834 0.0738
0.06963 0.0720 0.0642
0.06973 0.0744 0.0660
0.06983 0.0822 0.0732
0.06993 0.0624 0.0558
0.07003 0.0558 0.0480
0.07013 0.0618 0.0522
0.07023 0.0642 0.0570
0.07033 0.0678 0.0576
0.07043 0.0714 0.0624
0.07053 0.0732 0.0648
0.07062 0.0780 0.0678
0.07072 0.0792 0.0702
0.07082 0.0846 0.0756
0.07092 0.0720 0.0654
0.07102 0.0726 0.0636
0.07112 0.0834 0.0744
0.07122 0.0720 0.0660
0.07132 0.0762 0.0654
0.07142 0.0792 0.0714
0.07152 0.0552 0.0480
0.07162 0.0606 0.0522
0.07172 0.0642 0.0546
0.07182 0.0678 0.0600
0.07192 0.0720 0.0624
0.07202 0.0750 0.0654
0.07211 0.0792 0.0690
0.07221 0.0828 0.0726
0.07231 0.0828 0.0768
0.07241 0.0594 0.0624
0.07251 0.0768 0.0780
0.07261 0.0834 0.0798
0.07271 0.0708 0.0624
0.07281 0.0834 0.0732
0.07291 0.0678 0.0612
0.07301 0.0570 0.0492
0.07311 0.0624 0.0534
0.07321 0.0666 0.0582
0.07331 0.0696 0.0600
0.07341 0.0726 0.0630
0.07351 0.0768 0.0672
0.07360 0.0792 0.0702
0.07370 0.0840 0.0732
0.07380 0.0888 0.0822
0.07390 0.0678 0.0594
0.07400 0.0786 0.0702
0.07410 0.0894 0.0798
0.07420 0.0666 0.0588
0.07430 0.0798 0.0702
0.07440 0.0780 0.0702
0.07450 0.0564 0.0480
0.07460 0.0618 0.0534
0.07470 0.0666 0.0576
0.07480 0.0696 0.0606
0.07490 0.0744 0.0642
0.07500 0.0774 0.0690
0.07509 0.0810 0.0702
0.07519 0.0846 0.0744
0.07529 0.0894 0.0828
0.07539 0.0690 0.0600
0.07549 0.0840 0.0732
0.07559 0.0774 0.0750
0.07569 0.0648 0.0678
0.07579 0.0810 0.0798
0.07589 0.0762 0.0726
0.07599 0.0588 0.0498
0.07609 0.0642 0.0546
0.07619 0.0672 0.0594
0.07629 0.0720 0.0618
0.07639 0.0750 0.0660
0.07649 0.0786 0.0678
0.07658 0.0822 0.0714
0.07668 0.0852 0.0756
0.07678 0.0894 0.0798
0.07688 0.0792 0.0726
0.07698 0.0786 0.0690
0.07708 0.0888 0.0804
0.07718 0.0744 0.0654
0.07728 0.0816 0.0726
0.07738 0.0894 0.0822
0.07748 0.0576 0.0480
0.07758 0.0624 0.0534
0.07768 0.0672 0.0588
0.07778 0.0702 0.0612
0.07788 0.0744 0.0636
0.07798 0.0780 0.0678
0.07807 0.0798 0.0714
0.07817 0.0846 0.0732
0.07827 0.0882 0.0780
0.07837 0.0918 0.0846
0.07847 0.0696 0.0612
0.07857 0.0840 0.0732
0.07867 0.0888 0.0792
0.07877 0.0588 0.0516
0.07887 0.0654 0.0552
0.07897 0.0690 0.0600
0.07907 0.0726 0.0624
0.07917 0.0768 0.0672
0.07927 0.0792 0.0690
0.07937 0.0834 0.0732
0.07947 0.0864 0.0756
0.07956 0.0888 0.0780
0.07966 0.0942 0.0870
0.07976 0.0696 0.0624
0.07986 0.0840 0.0720
0.07996 0.0888 0.0828
0.08006 0.0576 0.0618
0.08016 0.0726 0.0750
0.08026 0.0900 0.0888
0.08036 0.0780 0.0726
0.08046 0.0840 0.0732
0.08056 0.0906 0.0822
0.08066 0.0600 0.0504
0.08076 0.0648 0.0558
0.08086 0.0696 0.0612
0.08096 0.0744 0.0630
0.08105 0.0786 0.0690
0.08115 0.0816 0.0714
0.08125 0.0852 0.0744
0.08135 0.0900 0.0792
0.08145 0.0960 0.0894
0.08155 0.0720 0.0618
0.08165 0.0876 0.0780
0.08175 0.0900 0.0804
0.08185 0.0606 0.0534
0.08195 0.0672 0.0576
0.08205 0.0714 0.0606
0.08215 0.0750 0.0654
0.08225 0.0792 0.0690
0.08235 0.0822 0.0726
0.08245 0.0864 0.0756
0.08254 0.0906 0.0798
0.08264 0.0966 0.0870
0.08274 0.0780 0.0702
0.08284 0.0846 0.0732
0.08294 0.0930 0.0834
0.08304 0.0804 0.0738
0.08314 0.0840 0.0732
0.08324 0.0954 0.0870
0.08334 0.0624 0.0534
0.08344 0.0672 0.0576
0.08354 0.0720 0.0624
0.08364 0.0762 0.0660
0.08374 0.0804 0.0702
0.08384 0.0840 0.0732
0.08394 0.0888 0.0780
0.08403 0.0930 0.0822
0.08413 0.0978 0.0906
0.08423 0.0576 0.0618
0.08433 0.0756 0.0792
0.08443 0.0936 0.0924
0.08453 0.0852 0.0780
0.08463 0.0846 0.0744
0.08473 0.0942 0.0846
0.08483 0.0732 0.0648
0.08493 0.0672 0.0564
0.08503 0.0708 0.0624
0.08513 0.0762 0.0660
0.08523 0.0798 0.0690
0.08533 0.0828 0.0720
0.08543 0.0870 0.0768
0.08552 0.0906 0.0804
0.08562 0.0936 0.0822
0.08572 0.0990 0.0894
0.08582 0.0768 0.0690
0.08592 0.0858 0.0756
0.08602 0.0960 0.0864
0.08612 0.0750 0.0672
0.08622 0.0906 0.0786
0.08632 0.0846 0.0768
0.08642 0.0654 0.0558
0.08652 0.0714 0.0600
0.08662 0.0750 0.0672
0.08672 0.0804 0.0690
0.08682 0.0840 0.0732
0.08692 0.0876 0.0756
0.08701 0.0924 0.0816
0.08711 0.0960 0.0858
0.08721 0.0960 0.0876
0.08731 0.0774 0.0666
0.08741 0.0936 0.0840
0.08751 0.0846 0.0756
0.08761 0.0684 0.0576
0.08771 0.0732 0.0648
0.08781 0.0780 0.0666
0.08791 0.0798 0.0702
0.08801 0.0858 0.0744
0.08811 0.0888 0.0768
0.08821 0.0942 0.0834
0.08831 0.0978 0.0882
0.08840 0.0942 0.0846
0.08850 0.0786 0.0702
0.08860 0.0924 0.0810
0.08870 0.0948 0.0882
0.08880 0.0654 0.0690
0.08890 0.0810 0.0834
0.08900 0.0996 0.0990
0.08910 0.0768 0.0690
0.08920 0.0900 0.0792
0.08930 0.1008 0.0912
0.08940 0.0720 0.0612
0.08950 0.0708 0.0624
0.08960 0.0780 0.0678
0.08970 0.0804 0.0702
0.08980 0.0852 0.0732
0.08989 0.0876 0.0780
0.08999 0.0924 0.0804
0.09009 0.0972 0.0852
0.09019 0.1032 0.0936
0.09029 0.0852 0.0756
0.09039 0.0894 0.0792
0.09049 0.1008 0.0912
0.09059 0.0726 0.0648
0.09069 0.0714 0.0600
0.09079 0.0762 0.0666
0.09089 0.0804 0.0690
0.09099 0.0852 0.0738
0.09109 0.0888 0.0780
0.09119 0.0924 0.0822
0.09129 0.0984 0.0846
0.09138 0.1032 0.0948
0.09148 0.0840 0.0744
0.09158 0.0888 0.0780
0.09168 0.1026 0.0936
0.09178 0.0786 0.0690
0.09188 0.0900 0.0786
0.09198 0.1032 0.0924
0.09208 0.0666 0.0582
0.09218 0.0738 0.0624
