"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.00864 848326 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00874 848241 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00884 848156 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00894 848071 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00904 847986 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00914 847901 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00924 847816 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00934 847731 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00944 847646 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00954 847561 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00964 847476 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00973 847391 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00983 847306 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00993 847221 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01003 847136 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01013 847051 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01023 846966 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01033 846881 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01043 846796 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01053 846711 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01063 846626 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01073 846541 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01083 846456 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01093 846371 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01103 846286 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01113 846201 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01122 846116 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01132 846031 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01142 845946 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
