"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.12766 3737562 0.0 0.9892 0.9892 0.9892 0.9892 0.9892 0.9892 0.9892
0.12776 3737134 0.0 0.9892 0.9892 0.9892 0.9892 0.9892 0.9892 0.9892
0.12786 3736706 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12796 3736278 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12806 3735850 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12816 3735422 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12826 3734994 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12836 3734566 0.0 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891 0.9891
0.12846 3734138 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12856 3733710 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12866 3733282 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12876 3732854 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12886 3732426 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12896 3731998 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12906 3731570 0.0 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890 0.9890
0.12916 3731142 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12926 3730714 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12936 3730286 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12946 3729858 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12956 3729430 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12966 3729002 0.0 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889 0.9889
0.12976 3728574 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.12986 3728146 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.12996 3727718 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.13006 3727290 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.13016 3726862 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.13026 3726434 0.0 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888 0.9888
0.13036 3726006 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13046 3725578 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13056 3725150 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13066 3724721 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13076 3724293 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13086 3723866 0.0 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887 0.9887
0.13096 3723438 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13106 3723010 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13116 3722582 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13126 3722154 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13136 3721726 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13146 3721298 0.0 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886 0.9886
0.13156 3720870 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13166 3720442 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13176 3720014 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13186 3719586 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13196 3719158 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13206 3718730 0.0 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885 0.9885
0.13216 3718302 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13226 3717874 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13236 3717446 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13246 3717018 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13256 3716590 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13266 3716162 0.0 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884 0.9884
0.13276 3715734 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13286 3715306 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13296 3714878 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13306 3714450 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13316 3714022 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13326 3713594 0.0 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883 0.9883
0.13336 3713166 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13346 3712738 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13356 3712310 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13366 3711882 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13376 3711454 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13386 3711026 0.0 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882 0.9882
0.13396 3710598 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13406 3710169 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13416 3709741 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13426 3709313 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13436 3708886 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13446 3708458 0.0 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881 0.9881
0.13456 3708030 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13466 3707602 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13476 3707174 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13486 3706746 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13496 3706318 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13506 3705890 0.0 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880 0.9880
0.13516 3705462 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13526 3705034 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13536 3704606 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13546 3704178 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13556 3703750 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13566 3703322 0.0 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879 0.9879
0.13576 3702894 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13586 3702466 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13596 3702038 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13606 3701610 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13616 3701182 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13626 3700754 0.0 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878 0.9878
0.13636 3700326 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13646 3699898 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13655 3699470 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13665 3699042 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13675 3698614 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13685 3698186 0.0 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877 0.9877
0.13695 3697758 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13705 3697330 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13715 3696902 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13725 3696474 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13735 3696046 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13745 3695617 0.0 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876 0.9876
0.13755 3695189 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13765 3694761 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13775 3694334 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13785 3693906 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13795 3693478 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13805 3693050 0.0 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875 0.9875
0.13815 3692622 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13825 3692194 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13835 3691766 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13845 3691338 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13855 3690910 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13865 3690482 0.0 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874 0.9874
0.13875 3690054 0.0 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873
0.13885 3689626 0.0 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873
0.13895 3689198 0.0 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873
0.13905 3688770 0.0 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873
0.13915 3688342 0.0 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873 0.9873
0.13925 3687914 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13935 3687486 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13945 3687058 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13955 3686630 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13965 3686202 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13975 3685774 0.0 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872 0.9872
0.13985 3685346 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.13995 3684918 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.14005 3684490 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.14015 3684062 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.14025 3683634 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.14035 3683206 0.0 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871 0.9871
0.14045 3682778 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14055 3682350 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14065 3681922 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14075 3681494 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14085 3681066 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14095 3680637 0.0 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870 0.9870
0.14105 3680209 0.0 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869
0.14115 3679782 0.0 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869
0.14125 3679354 0.0 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869
0.14135 3678926 0.0 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869
0.14145 3678498 0.0 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869 0.9869
0.14155 3678070 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14165 3677642 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14175 3677214 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14185 3676786 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14195 3676358 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14205 3675930 0.0 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868 0.9868
0.14215 3675502 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14225 3675074 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14235 3674646 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14245 3674218 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14255 3673790 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14265 3673362 0.0 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867 0.9867
0.14275 3672934 0.0 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866
0.14285 3672506 0.0 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866
0.14295 3672078 0.0 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866
0.14305 3671650 0.0 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866
0.14315 3671222 0.0 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866 0.9866
0.14325 3670794 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14335 3670366 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14345 3669938 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14355 3669510 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14365 3669082 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14375 3668654 0.0 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865 0.9865
0.14385 3668226 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14395 3667798 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14405 3667370 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14415 3666942 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14425 3666514 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14435 3666085 0.0 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864 0.9864
0.14445 3665657 0.0 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863
0.14455 3665230 0.0 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863
0.14465 3664802 0.0 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863
0.14475 3664374 0.0 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863
0.14485 3663946 0.0 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863 0.9863
0.14495 3663518 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14505 3663090 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14515 3662662 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14525 3662234 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14535 3661806 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14545 3661378 0.0 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862 0.9862
0.14555 3660950 0.0 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861
0.14565 3660522 0.0 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861
0.14575 3660094 0.0 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861
0.14585 3659666 0.0 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861
0.14594 3659238 0.0 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861 0.9861
0.14604 3658810 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14614 3658382 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14624 3657954 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14634 3657526 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14644 3657098 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14654 3656670 0.0 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860 0.9860
0.14664 3656242 0.0 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859
0.14674 3655814 0.0 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859
0.14684 3655386 0.0 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859
0.14694 3654958 0.0 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859
0.14704 3654530 0.0 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859 0.9859
0.14714 3654102 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14724 3653674 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14734 3653246 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14744 3652818 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14754 3652390 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14764 3651962 0.0 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858 0.9858
0.14774 3651533 0.0 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857
0.14784 3651105 0.0 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857
0.14794 3650678 0.0 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857
0.14804 3650250 0.0 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857
0.14814 3649822 0.0 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857 0.9857
0.14824 3649394 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14834 3648966 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14844 3648538 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14854 3648110 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14864 3647682 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14874 3647254 0.0 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856 0.9856
0.14884 3646826 0.0 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855
0.14894 3646398 0.0 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855
0.14904 3645970 0.0 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855
0.14914 3645542 0.0 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855
0.14924 3645114 0.0 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855 0.9855
0.14934 3644686 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14944 3644258 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14954 3643830 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14964 3643402 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14974 3642974 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14984 3642546 0.0 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854 0.9854
0.14994 3642118 0.0 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853
0.15004 3641690 0.0 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853
0.15014 3641262 0.0 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853
0.15024 3640834 0.0 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853
0.15034 3640406 0.0 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853 0.9853
0.15044 3639978 0.0 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852
0.15054 3639550 0.0 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852
0.15064 3639122 0.0 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852
0.15074 3638694 0.0 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852
0.15084 3638266 0.0 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852 0.9852
0.15094 3637838 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15104 3637410 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15114 3636981 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15124 3636553 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15134 3636126 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15144 3635698 0.0 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851 0.9851
0.15154 3635270 0.0 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850
0.15164 3634842 0.0 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850
0.15174 3634414 0.0 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850
0.15184 3633986 0.0 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850
0.15194 3633558 0.0 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850 0.9850
0.15204 3633130 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15214 3632702 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15224 3632274 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15234 3631846 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15244 3631418 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15254 3630990 0.0 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849 0.9849
0.15264 3630562 0.0 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848
0.15274 3630134 0.0 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848
0.15284 3629706 0.0 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848
0.15294 3629278 0.0 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848
0.15304 3628850 0.0 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848 0.9848
0.15314 3628422 0.0 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847
0.15324 3627994 0.0 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847
0.15334 3627566 0.0 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847
0.15344 3627138 0.0 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847
0.15354 3626710 0.0 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847 0.9847
0.15364 3626282 0.0 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846
0.15374 3625854 0.0 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846
0.15384 3625426 0.0 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846
0.15394 3624998 0.0 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846
0.15404 3624570 0.0 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846 0.9846
0.15414 3624142 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15424 3623714 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15434 3623286 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15444 3622858 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15454 3622429 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15464 3622001 0.0 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845 0.9845
0.15474 3621573 0.0 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844
0.15484 3621146 0.0 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844
0.15494 3620718 0.0 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844
0.15504 3620290 0.0 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844
0.15514 3619862 0.0 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844 0.9844
0.15524 3619434 0.0 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843
0.15534 3619006 0.0 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843
0.15543 3618578 0.0 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843
0.15553 3618150 0.0 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843
0.15563 3617722 0.0 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843 0.9843
0.15573 3617294 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15583 3616866 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15593 3616438 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15603 3616010 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15613 3615582 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15623 3615154 0.0 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842 0.9842
0.15633 3614726 0.0 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841
0.15643 3614298 0.0 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841
0.15653 3613870 0.0 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841 0.9841
