"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.01478 0.0274 0.0274
0.01488 0.0280 0.0280
0.01498 0.0280 0.0280
0.01508 0.0280 0.0280
0.01518 0.0280 0.0280
0.01528 0.0286 0.0286
0.01538 0.0292 0.0292
0.01548 0.0286 0.0286
0.01558 0.0292 0.0292
0.01568 0.0292 0.0292
0.01578 0.0292 0.0292
0.01588 0.0298 0.0298
0.01598 0.0298 0.0298
0.01608 0.0298 0.0298
0.01618 0.0298 0.0298
0.01628 0.0304 0.0304
0.01638 0.0304 0.0304
0.01648 0.0304 0.0304
0.01658 0.0304 0.0304
0.01668 0.0310 0.0310
0.01678 0.0304 0.0304
0.01688 0.0310 0.0310
0.01698 0.0316 0.0316
0.01708 0.0310 0.0310
0.01718 0.0316 0.0316
0.01728 0.0316 0.0316
0.01738 0.0316 0.0316
0.01748 0.0316 0.0316
0.01758 0.0322 0.0322
0.01768 0.0322 0.0322
0.01778 0.0322 0.0322
0.01788 0.0322 0.0322
0.01798 0.0322 0.0322
0.01808 0.0328 0.0328
0.01818 0.0328 0.0328
0.01828 0.0328 0.0328
0.01838 0.0334 0.0334
0.01848 0.0328 0.0328
0.01858 0.0334 0.0334
0.01868 0.0334 0.0334
0.01878 0.0334 0.0334
0.01888 0.0340 0.0340
0.01898 0.0340 0.0340
0.01908 0.0340 0.0340
0.01918 0.0340 0.0340
0.01928 0.0340 0.0340
0.01938 0.0346 0.0346
0.01948 0.0340 0.0340
0.01958 0.0346 0.0346
0.01968 0.0346 0.0346
0.01978 0.0352 0.0352
0.01988 0.0346 0.0346
0.01998 0.0346 0.0346
0.02008 0.0352 0.0352
0.02018 0.0352 0.0352
0.02028 0.0352 0.0352
0.02038 0.0352 0.0352
0.02048 0.0352 0.0352
0.02058 0.0352 0.0352
0.02068 0.0352 0.0352
0.02078 0.0358 0.0358
0.02088 0.0352 0.0352
0.02098 0.0358 0.0358
0.02108 0.0352 0.0352
0.02118 0.0358 0.0358
0.02128 0.0358 0.0358
0.02138 0.0358 0.0358
0.02148 0.0358 0.0358
0.02158 0.0358 0.0358
0.02168 0.0358 0.0358
0.02178 0.0364 0.0364
0.02188 0.0358 0.0358
0.02198 0.0358 0.0358
0.02208 0.0364 0.0364
0.02218 0.0364 0.0364
0.02228 0.0358 0.0358
0.02238 0.0364 0.0364
0.02248 0.0364 0.0364
0.02258 0.0364 0.0364
0.02268 0.0364 0.0364
0.02278 0.0364 0.0364
0.02288 0.0364 0.0364
0.02298 0.0364 0.0364
0.02308 0.0364 0.0364
0.02318 0.0364 0.0364
0.02328 0.0370 0.0370
0.02338 0.0364 0.0364
0.02348 0.0364 0.0364
0.02357 0.0370 0.0370
0.02367 0.0364 0.0364
0.02377 0.0370 0.0370
0.02387 0.0370 0.0370
0.02397 0.0364 0.0364
0.02407 0.0370 0.0370
0.02417 0.0370 0.0370
0.02427 0.0370 0.0370
0.02437 0.0364 0.0364
0.02447 0.0370 0.0370
0.02457 0.0370 0.0370
0.02467 0.0376 0.0376
0.02477 0.0370 0.0370
0.02487 0.0370 0.0370
0.02497 0.0370 0.0370
0.02507 0.0370 0.0370
0.02517 0.0376 0.0376
0.02527 0.0370 0.0370
0.02537 0.0376 0.0376
0.02547 0.0370 0.0370
0.02557 0.0376 0.0376
0.02567 0.0376 0.0376
0.02577 0.0370 0.0370
0.02587 0.0376 0.0376
0.02597 0.0376 0.0376
0.02607 0.0376 0.0376
0.02617 0.0376 0.0376
0.02627 0.0382 0.0382
0.02637 0.0376 0.0376
0.02647 0.0376 0.0376
0.02657 0.0382 0.0382
0.02667 0.0376 0.0376
0.02677 0.0382 0.0382
0.02687 0.0382 0.0382
0.02697 0.0382 0.0382
0.02707 0.0382 0.0382
0.02717 0.0382 0.0382
0.02727 0.0382 0.0382
0.02737 0.0388 0.0388
0.02747 0.0382 0.0382
0.02757 0.0388 0.0388
0.02767 0.0388 0.0388
0.02777 0.0388 0.0388
0.02787 0.0388 0.0388
0.02797 0.0388 0.0388
0.02807 0.0394 0.0394
0.02817 0.0388 0.0388
0.02827 0.0394 0.0394
0.02837 0.0394 0.0394
0.02847 0.0394 0.0394
0.02857 0.0394 0.0394
0.02867 0.0400 0.0400
0.02877 0.0400 0.0400
0.02887 0.0400 0.0400
0.02897 0.0400 0.0400
0.02907 0.0400 0.0400
0.02917 0.0406 0.0406
0.02927 0.0400 0.0400
0.02937 0.0406 0.0406
0.02947 0.0406 0.0406
0.02957 0.0412 0.0412
0.02967 0.0406 0.0406
0.02977 0.0412 0.0412
0.02987 0.0412 0.0412
0.02997 0.0412 0.0412
0.03007 0.0418 0.0418
0.03017 0.0418 0.0418
0.03027 0.0418 0.0418
0.03037 0.0418 0.0418
0.03047 0.0424 0.0424
0.03057 0.0418 0.0418
0.03067 0.0424 0.0424
0.03077 0.0430 0.0430
0.03087 0.0424 0.0424
0.03097 0.0430 0.0430
0.03107 0.0436 0.0436
0.03117 0.0430 0.0430
0.03127 0.0436 0.0436
0.03137 0.0436 0.0436
0.03147 0.0436 0.0436
0.03157 0.0442 0.0442
0.03167 0.0442 0.0442
0.03177 0.0442 0.0442
0.03187 0.0448 0.0448
0.03197 0.0442 0.0442
0.03207 0.0447 0.0447
0.03217 0.0448 0.0448
0.03227 0.0453 0.0453
0.03237 0.0453 0.0453
0.03247 0.0453 0.0453
0.03257 0.0453 0.0453
0.03267 0.0459 0.0459
0.03277 0.0459 0.0459
0.03287 0.0459 0.0459
0.03296 0.0459 0.0459
0.03306 0.0459 0.0459
0.03316 0.0465 0.0465
0.03326 0.0465 0.0465
0.03336 0.0465 0.0465
0.03346 0.0471 0.0471
0.03356 0.0465 0.0465
0.03366 0.0471 0.0471
0.03376 0.0471 0.0471
0.03386 0.0477 0.0477
0.03396 0.0471 0.0471
0.03406 0.0477 0.0477
0.03416 0.0477 0.0477
0.03426 0.0477 0.0477
0.03436 0.0477 0.0477
0.03446 0.0483 0.0483
0.03456 0.0483 0.0483
0.03466 0.0483 0.0483
0.03476 0.0489 0.0489
0.03486 0.0489 0.0489
0.03496 0.0489 0.0489
0.03506 0.0489 0.0489
0.03516 0.0495 0.0495
0.03526 0.0495 0.0495
0.03536 0.0495 0.0495
0.03546 0.0495 0.0495
0.03556 0.0501 0.0501
0.03566 0.0501 0.0501
0.03576 0.0501 0.0501
0.03586 0.0507 0.0507
0.03596 0.0501 0.0501
0.03606 0.0513 0.0513
0.03616 0.0507 0.0507
0.03626 0.0507 0.0507
0.03636 0.0513 0.0513
0.03646 0.0513 0.0513
0.03656 0.0519 0.0519
0.03666 0.0513 0.0513
0.03676 0.0519 0.0519
0.03686 0.0525 0.0525
0.03696 0.0519 0.0519
0.03706 0.0525 0.0525
0.03716 0.0525 0.0525
0.03726 0.0525 0.0525
0.03736 0.0531 0.0531
0.03746 0.0531 0.0531
0.03756 0.0531 0.0531
0.03766 0.0531 0.0531
0.03776 0.0537 0.0537
0.03786 0.0537 0.0537
0.03796 0.0537 0.0537
0.03806 0.0537 0.0537
0.03816 0.0543 0.0543
0.03826 0.0543 0.0543
0.03836 0.0543 0.0543
0.03846 0.0543 0.0543
0.03856 0.0549 0.0549
0.03866 0.0543 0.0543
0.03876 0.0549 0.0549
0.03886 0.0555 0.0555
0.03896 0.0549 0.0549
0.03906 0.0555 0.0555
0.03916 0.0549 0.0549
0.03926 0.0561 0.0561
0.03936 0.0555 0.0555
0.03946 0.0561 0.0561
0.03956 0.0555 0.0555
0.03966 0.0561 0.0561
0.03976 0.0567 0.0567
0.03986 0.0561 0.0561
0.03996 0.0567 0.0567
0.04006 0.0567 0.0567
0.04016 0.0567 0.0567
0.04026 0.0573 0.0573
0.04036 0.0567 0.0567
0.04046 0.0573 0.0573
0.04056 0.0579 0.0579
0.04066 0.0573 0.0573
0.04076 0.0579 0.0579
0.04086 0.0579 0.0579
0.04096 0.0585 0.0585
0.04106 0.0579 0.0579
0.04116 0.0585 0.0585
0.04126 0.0585 0.0585
0.04136 0.0591 0.0591
0.04146 0.0585 0.0585
0.04156 0.0591 0.0591
0.04166 0.0597 0.0597
0.04176 0.0591 0.0591
0.04186 0.0597 0.0597
0.04196 0.0597 0.0597
0.04206 0.0597 0.0597
0.04216 0.0603 0.0603
0.04226 0.0603 0.0603
0.04236 0.0603 0.0603
0.04245 0.0603 0.0603
0.04255 0.0609 0.0609
0.04265 0.0609 0.0609
0.04275 0.0609 0.0609
0.04285 0.0609 0.0609
0.04295 0.0609 0.0609
0.04305 0.0615 0.0615
0.04315 0.0609 0.0609
0.04325 0.0609 0.0609
0.04335 0.0615 0.0615
0.04345 0.0615 0.0615
0.04355 0.0609 0.0609
0.04365 0.0615 0.0615
0.04375 0.0615 0.0615
0.04385 0.0615 0.0615
0.04395 0.0615 0.0615
0.04405 0.0615 0.0615
0.04415 0.0621 0.0621
0.04425 0.0615 0.0615
0.04435 0.0621 0.0621
0.04445 0.0621 0.0621
0.04455 0.0621 0.0621
0.04465 0.0621 0.0621
0.04475 0.0621 0.0621
0.04485 0.0621 0.0621
0.04495 0.0621 0.0621
0.04505 0.0621 0.0621
0.04515 0.0627 0.0627
0.04525 0.0621 0.0621
0.04535 0.0627 0.0627
0.04545 0.0627 0.0627
0.04555 0.0627 0.0627
0.04565 0.0627 0.0627
0.04575 0.0627 0.0627
0.04585 0.0627 0.0627
0.04595 0.0632 0.0632
0.04605 0.0632 0.0632
0.04615 0.0632 0.0632
0.04625 0.0638 0.0638
0.04635 0.0638 0.0638
0.04645 0.0638 0.0638
0.04655 0.0638 0.0638
0.04665 0.0638 0.0638
0.04675 0.0644 0.0644
0.04685 0.0638 0.0638
0.04695 0.0644 0.0644
0.04705 0.0650 0.0650
0.04715 0.0644 0.0644
0.04725 0.0650 0.0650
0.04735 0.0644 0.0644
0.04745 0.0650 0.0650
0.04755 0.0650 0.0650
0.04765 0.0650 0.0650
0.04775 0.0656 0.0656
0.04785 0.0650 0.0650
0.04795 0.0656 0.0656
0.04805 0.0656 0.0656
0.04815 0.0656 0.0656
0.04825 0.0656 0.0656
0.04835 0.0662 0.0662
0.04845 0.0656 0.0656
0.04855 0.0662 0.0662
0.04865 0.0668 0.0668
0.04875 0.0662 0.0662
0.04885 0.0668 0.0668
0.04895 0.0668 0.0668
0.04905 0.0674 0.0674
0.04915 0.0674 0.0674
0.04925 0.0674 0.0674
0.04935 0.0674 0.0674
0.04945 0.0674 0.0674
0.04955 0.0680 0.0680
0.04965 0.0680 0.0680
0.04975 0.0686 0.0686
0.04985 0.0680 0.0680
0.04995 0.0686 0.0686
0.05005 0.0692 0.0692
0.05015 0.0686 0.0686
0.05025 0.0692 0.0692
0.05035 0.0692 0.0692
0.05045 0.0692 0.0692
0.05055 0.0698 0.0698
0.05065 0.0698 0.0698
0.05075 0.0698 0.0698
0.05085 0.0698 0.0698
0.05095 0.0704 0.0704
0.05105 0.0704 0.0704
0.05115 0.0704 0.0704
0.05125 0.0710 0.0710
0.05135 0.0704 0.0704
0.05145 0.0716 0.0716
0.05155 0.0710 0.0710
0.05165 0.0710 0.0710
0.05175 0.0716 0.0716
0.05184 0.0722 0.0722
0.05194 0.0716 0.0716
0.05204 0.0722 0.0722
0.05214 0.0722 0.0722
0.05224 0.0722 0.0722
0.05234 0.0728 0.0728
0.05244 0.0722 0.0722
0.05254 0.0728 0.0728
0.05264 0.0734 0.0734
0.05274 0.0728 0.0728
0.05284 0.0734 0.0734
0.05294 0.0734 0.0734
0.05304 0.0740 0.0740
0.05314 0.0734 0.0734
0.05324 0.0740 0.0740
0.05334 0.0740 0.0740
0.05344 0.0746 0.0746
0.05354 0.0740 0.0740
0.05364 0.0746 0.0746
0.05374 0.0746 0.0746
0.05384 0.0746 0.0746
0.05394 0.0752 0.0752
0.05404 0.0752 0.0752
0.05414 0.0752 0.0752
0.05424 0.0752 0.0752
0.05434 0.0752 0.0752
0.05444 0.0758 0.0758
0.05454 0.0758 0.0758
0.05464 0.0758 0.0758
0.05474 0.0764 0.0764
0.05484 0.0758 0.0758
0.05494 0.0764 0.0764
0.05504 0.0764 0.0764
0.05514 0.0770 0.0770
0.05524 0.0764 0.0764
0.05534 0.0770 0.0770
0.05544 0.0770 0.0770
0.05554 0.0770 0.0770
0.05564 0.0776 0.0776
0.05574 0.0776 0.0776
0.05584 0.0776 0.0776
0.05594 0.0776 0.0776
0.05604 0.0776 0.0776
0.05614 0.0782 0.0782
0.05624 0.0782 0.0782
0.05634 0.0782 0.0782
0.05644 0.0782 0.0782
0.05654 0.0788 0.0788
0.05664 0.0788 0.0788
0.05674 0.0788 0.0788
0.05684 0.0788 0.0788
0.05694 0.0794 0.0794
0.05704 0.0788 0.0788
0.05714 0.0794 0.0794
0.05724 0.0794 0.0794
0.05734 0.0800 0.0800
0.05744 0.0794 0.0794
0.05754 0.0800 0.0800
0.05764 0.0800 0.0800
0.05774 0.0800 0.0800
0.05784 0.0806 0.0806
0.05794 0.0800 0.0800
0.05804 0.0806 0.0806
0.05814 0.0806 0.0806
0.05824 0.0806 0.0806
0.05834 0.0811 0.0811
0.05844 0.0811 0.0811
0.05854 0.0806 0.0806
0.05864 0.0811 0.0811
0.05874 0.0817 0.0817
0.05884 0.0811 0.0811
0.05894 0.0817 0.0817
0.05904 0.0817 0.0817
0.05914 0.0817 0.0817
0.05924 0.0817 0.0817
0.05934 0.0817 0.0817
0.05944 0.0823 0.0823
0.05954 0.0823 0.0823
0.05964 0.0823 0.0823
0.05974 0.0823 0.0823
0.05984 0.0829 0.0829
0.05994 0.0823 0.0823
0.06004 0.0829 0.0829
0.06014 0.0829 0.0829
0.06024 0.0835 0.0835
0.06034 0.0829 0.0829
0.06044 0.0835 0.0835
0.06054 0.0829 0.0829
0.06064 0.0835 0.0835
0.06074 0.0835 0.0835
0.06084 0.0841 0.0841
0.06094 0.0835 0.0835
0.06104 0.0841 0.0841
0.06114 0.0841 0.0841
0.06123 0.0841 0.0841
0.06133 0.0841 0.0841
0.06143 0.0847 0.0847
0.06153 0.0847 0.0847
0.06163 0.0841 0.0841
0.06173 0.0847 0.0847
0.06183 0.0853 0.0853
0.06193 0.0847 0.0847
0.06203 0.0853 0.0853
0.06213 0.0847 0.0847
0.06223 0.0853 0.0853
0.06233 0.0853 0.0853
0.06243 0.0859 0.0859
0.06253 0.0853 0.0853
0.06263 0.0859 0.0859
0.06273 0.0859 0.0859
0.06283 0.0859 0.0859
0.06293 0.0859 0.0859
0.06303 0.0865 0.0865
0.06313 0.0859 0.0859
0.06323 0.0865 0.0865
0.06333 0.0865 0.0865
0.06343 0.0865 0.0865
0.06353 0.0871 0.0871
0.06363 0.0865 0.0865
0.06373 0.0871 0.0871
0.06383 0.0871 0.0871
0.06393 0.0871 0.0871
0.06403 0.0877 0.0877
0.06413 0.0871 0.0871
0.06423 0.0877 0.0877
0.06433 0.0877 0.0877
0.06443 0.0877 0.0877
0.06453 0.0883 0.0883
0.06463 0.0877 0.0877
0.06473 0.0883 0.0883
0.06483 0.0883 0.0883
0.06493 0.0883 0.0883
0.06503 0.0883 0.0883
0.06513 0.0883 0.0883
0.06523 0.0889 0.0889
0.06533 0.0889 0.0889
0.06543 0.0889 0.0889
0.06553 0.0889 0.0889
0.06563 0.0889 0.0889
0.06573 0.0895 0.0895
0.06583 0.0895 0.0895
0.06593 0.0889 0.0889
0.06603 0.0901 0.0901
0.06613 0.0895 0.0895
0.06623 0.0895 0.0895
0.06633 0.0901 0.0901
0.06643 0.0901 0.0901
0.06653 0.0901 0.0901
0.06663 0.0901 0.0901
0.06673 0.0901 0.0901
0.06683 0.0907 0.0907
0.06693 0.0901 0.0901
0.06703 0.0907 0.0907
0.06713 0.0907 0.0907
0.06723 0.0907 0.0907
0.06733 0.0913 0.0913
0.06743 0.0913 0.0913
0.06753 0.0907 0.0907
0.06763 0.0913 0.0913
0.06773 0.0913 0.0913
0.06783 0.0919 0.0919
0.06793 0.0913 0.0913
0.06803 0.0919 0.0919
0.06813 0.0919 0.0919
0.06823 0.0919 0.0919
0.06833 0.0919 0.0919
0.06843 0.0925 0.0925
0.06853 0.0919 0.0919
0.06863 0.0925 0.0925
0.06873 0.0925 0.0925
0.06883 0.0925 0.0925
0.06893 0.0925 0.0925
0.06903 0.0931 0.0931
0.06913 0.0931 0.0931
0.06923 0.0931 0.0931
0.06933 0.0931 0.0931
0.06943 0.0931 0.0931
0.06953 0.0931 0.0931
0.06963 0.0937 0.0937
0.06973 0.0937 0.0937
0.06983 0.0931 0.0931
0.06993 0.0943 0.0943
0.07003 0.0937 0.0937
0.07013 0.0937 0.0937
0.07023 0.0943 0.0943
0.07033 0.0943 0.0943
0.07043 0.0943 0.0943
0.07053 0.0943 0.0943
0.07062 0.0943 0.0943
0.07072 0.0949 0.0949
0.07082 0.0949 0.0949
0.07092 0.0943 0.0943
0.07102 0.0949 0.0949
0.07112 0.0955 0.0955
0.07122 0.0949 0.0949
0.07132 0.0955 0.0955
0.07142 0.0949 0.0949
0.07152 0.0955 0.0955
0.07162 0.0955 0.0955
0.07172 0.0961 0.0961
0.07182 0.0955 0.0955
0.07192 0.0961 0.0961
0.07202 0.0955 0.0955
0.07212 0.0961 0.0961
0.07222 0.0967 0.0967
0.07232 0.0961 0.0961
0.07242 0.0961 0.0961
0.07252 0.0967 0.0967
0.07262 0.0967 0.0967
0.07272 0.0967 0.0967
0.07282 0.0967 0.0967
0.07292 0.0973 0.0973
0.07302 0.0967 0.0967
0.07312 0.0973 0.0973
0.07322 0.0973 0.0973
0.07332 0.0973 0.0973
0.07342 0.0979 0.0979
0.07352 0.0973 0.0973
0.07362 0.0979 0.0979
0.07372 0.0979 0.0979
0.07382 0.0979 0.0979
0.07392 0.0979 0.0979
0.07402 0.0979 0.0979
0.07412 0.0984 0.0984
0.07422 0.0985 0.0985
0.07432 0.0984 0.0984
0.07442 0.0985 0.0985
0.07452 0.0984 0.0984
0.07462 0.0991 0.0991
0.07472 0.0984 0.0984
0.07482 0.0991 0.0991
0.07492 0.0990 0.0990
0.07502 0.0990 0.0990
0.07512 0.0996 0.0996
0.07522 0.0990 0.0990
0.07532 0.0996 0.0996
0.07542 0.0996 0.0996
0.07552 0.0996 0.0996
0.07562 0.0996 0.0996
0.07572 0.0996 0.0996
0.07582 0.1002 0.1002
0.07592 0.1002 0.1002
0.07602 0.0996 0.0996
0.07612 0.1008 0.1008
0.07622 0.1002 0.1002
0.07632 0.1002 0.1002
0.07642 0.1008 0.1008
0.07652 0.1002 0.1002
0.07662 0.1008 0.1008
0.07672 0.1008 0.1008
0.07682 0.1014 0.1014
0.07692 0.1008 0.1008
0.07702 0.1014 0.1014
0.07712 0.1014 0.1014
0.07722 0.1014 0.1014
0.07732 0.1014 0.1014
0.07742 0.1014 0.1014
0.07752 0.1020 0.1020
0.07762 0.1014 0.1014
0.07772 0.1020 0.1020
0.07782 0.1020 0.1020
0.07792 0.1026 0.1026
0.07802 0.1020 0.1020
0.07812 0.1026 0.1026
0.07822 0.1020 0.1020
0.07832 0.1026 0.1026
0.07842 0.1026 0.1026
0.07852 0.1032 0.1032
0.07862 0.1026 0.1026
0.07872 0.1032 0.1032
0.07882 0.1026 0.1026
0.07892 0.1032 0.1032
0.07902 0.1038 0.1038
0.07912 0.1032 0.1032
0.07922 0.1032 0.1032
0.07932 0.1038 0.1038
0.07942 0.1038 0.1038
0.07952 0.1038 0.1038
0.07962 0.1038 0.1038
0.07972 0.1038 0.1038
0.07982 0.1044 0.1044
0.07992 0.1044 0.1044
0.08002 0.1038 0.1038
0.08011 0.1050 0.1050
0.08021 0.1044 0.1044
0.08031 0.1044 0.1044
0.08041 0.1050 0.1050
0.08051 0.1044 0.1044
0.08061 0.1050 0.1050
0.08071 0.1050 0.1050
0.08081 0.1056 0.1056
0.08091 0.1050 0.1050
0.08101 0.1056 0.1056
0.08111 0.1050 0.1050
0.08121 0.1056 0.1056
0.08131 0.1062 0.1062
0.08141 0.1056 0.1056
0.08151 0.1056 0.1056
0.08161 0.1062 0.1062
0.08171 0.1062 0.1062
0.08181 0.1062 0.1062
0.08191 0.1062 0.1062
0.08201 0.1062 0.1062
0.08211 0.1062 0.1062
0.08221 0.1068 0.1068
0.08231 0.1068 0.1068
0.08241 0.1068 0.1068
0.08251 0.1068 0.1068
0.08261 0.1068 0.1068
0.08271 0.1074 0.1074
0.08281 0.1068 0.1068
0.08291 0.1074 0.1074
0.08301 0.1074 0.1074
0.08311 0.1074 0.1074
0.08321 0.1074 0.1074
0.08331 0.1080 0.1080
0.08341 0.1074 0.1074
0.08351 0.1080 0.1080
0.08361 0.1080 0.1080
0.08371 0.1080 0.1080
0.08381 0.1080 0.1080
0.08391 0.1086 0.1086
0.08401 0.1080 0.1080
0.08411 0.1086 0.1086
0.08421 0.1086 0.1086
0.08431 0.1086 0.1086
0.08441 0.1086 0.1086
0.08451 0.1086 0.1086
0.08461 0.1092 0.1092
0.08471 0.1092 0.1092
0.08481 0.1092 0.1092
0.08491 0.1092 0.1092
0.08501 0.1092 0.1092
0.08511 0.1092 0.1092
0.08521 0.1098 0.1098
0.08531 0.1098 0.1098
0.08541 0.1092 0.1092
0.08551 0.1104 0.1104
0.08561 0.1098 0.1098
0.08571 0.1098 0.1098
0.08581 0.1104 0.1104
0.08591 0.1104 0.1104
0.08601 0.1104 0.1104
0.08611 0.1104 0.1104
0.08621 0.1104 0.1104
0.08631 0.1110 0.1110
0.08641 0.1104 0.1104
0.08651 0.1110 0.1110
0.08661 0.1110 0.1110
0.08671 0.1110 0.1110
0.08681 0.1116 0.1116
0.08691 0.1110 0.1110
0.08701 0.1116 0.1116
0.08711 0.1116 0.1116
0.08721 0.1116 0.1116
0.08731 0.1116 0.1116
0.08741 0.1122 0.1122
0.08751 0.1116 0.1116
0.08761 0.1122 0.1122
0.08771 0.1122 0.1122
0.08781 0.1122 0.1122
0.08791 0.1122 0.1122
0.08801 0.1128 0.1128
0.08811 0.1128 0.1128
0.08821 0.1122 0.1122
0.08831 0.1128 0.1128
0.08841 0.1128 0.1128
0.08851 0.1134 0.1134
0.08861 0.1128 0.1128
0.08871 0.1134 0.1134
0.08881 0.1134 0.1134
0.08891 0.1134 0.1134
0.08901 0.1134 0.1134
0.08911 0.1134 0.1134
0.08921 0.1140 0.1140
0.08931 0.1134 0.1134
0.08941 0.1140 0.1140
0.08950 0.1140 0.1140
0.08960 0.1146 0.1146
0.08970 0.1140 0.1140
0.08980 0.1146 0.1146
0.08990 0.1140 0.1140
0.09000 0.1146 0.1146
0.09010 0.1146 0.1146
0.09020 0.1152 0.1152
0.09030 0.1146 0.1146
0.09040 0.1152 0.1152
0.09050 0.1152 0.1152
0.09060 0.1152 0.1152
0.09070 0.1152 0.1152
0.09080 0.1152 0.1152
0.09090 0.1158 0.1158
0.09100 0.1158 0.1158
0.09110 0.1158 0.1158
0.09120 0.1158 0.1158
0.09130 0.1158 0.1158
0.09140 0.1158 0.1158
0.09150 0.1164 0.1164
0.09160 0.1163 0.1163
0.09170 0.1164 0.1164
0.09180 0.1163 0.1163
0.09190 0.1170 0.1170
0.09200 0.1163 0.1163
0.09210 0.1169 0.1169
0.09220 0.1170 0.1170
0.09230 0.1169 0.1169
0.09240 0.1170 0.1170
0.09250 0.1175 0.1175
0.09260 0.1170 0.1170
0.09270 0.1175 0.1175
