"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.00649 4457483 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00659 4457035 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00669 4456587 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00679 4456139 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00689 4455691 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00699 4455243 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00709 4454795 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00719 4454347 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00729 4453899 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00739 4453451 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00749 4453003 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00759 4452555 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00769 4452107 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00779 4451659 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00789 4451211 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00799 4450763 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00809 4450315 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00819 4449867 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00829 4449419 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00839 4448971 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00849 4448523 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00859 4448075 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00869 4447627 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00879 4447179 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00889 4446731 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00899 4446283 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00909 4445835 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00919 4445387 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00929 4444939 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00939 4444491 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00949 4444043 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00959 4443595 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00969 4443147 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00979 4442699 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00989 4442251 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.00999 4441803 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01009 4441355 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01018 4440907 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01028 4440459 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
